date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:02:34	9036/9036	---MCZ	200	added ('OK')	text/html	etag:W/%228dc642615225342ac389e44f8b53b997%22	https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fsignin%3Freturn_to%3Dhttps%253A%252F%252Fsupport.ookla.com%252Fhc%252Fen-us%252Fsignin%253Freturn_to%253Dhttps%25253A%25252F%25252Fsupport.ookla.com%25252Fhc%25252Fen-us%25252Fsignin%25253Freturn_to%25253Dhttps%2525253A%2525252F%2525252Fsupport.ookla.com%2525252Fhc%2525252Fen-us%2525252Fsignin%2525253Freturn_to%2525253Dhttps%252525253A%252525252F%252525252Fsupport.ookla.com%252525252Fhc%252525252Fen-us%252525252Farticles%252525252F234577508-How-do-I-determine-the-version-of-my-NetGauge-OoklaServer-Daemon-%25252526locale%2525253D1%252526locale%25253D1%2526locale%253D1%26locale%3D1&locale=1	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/signin3547.html	(from https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fsignin%3Freturn_to%3Dhttps%253A%252F%252Fsupport.ookla.com%252Fhc%252Fen-us%252Fsignin%253Freturn_to%253Dhttps%25253A%25252F%25252Fsupport.ookla.com%25252Fhc%25252Fen-us%25252Fsignin%25253Freturn_to%25253Dhttps%2525253A%2525252F%2525252Fsupport.ookla.com%2525252Fhc%2525252Fen-us%2525252Farticles%2525252F234577508-How-do-I-determine-the-version-of-my-NetGauge-OoklaServer-Daemon-%252526locale%25253D1%2526locale%253D1%26locale%3D1&locale=1)
00:02:36	9304/9304	---MCZ	200	added ('OK')	text/html	etag:W/%22c4e81d57e5601dded60ea3f8b9ce0c42%22	https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fsignin%3Freturn_to%3Dhttps%253A%252F%252Fsupport.ookla.com%252Fhc%252Fen-us%252Fsignin%253Freturn_to%253Dhttps%25253A%25252F%25252Fsupport.ookla.com%25252Fhc%25252Fen-us%25252Fsignin%25253Freturn_to%25253Dhttps%2525253A%2525252F%2525252Fsupport.ookla.com%2525252Fhc%2525252Fen-us%2525252Fsignin%2525253Freturn_to%2525253Dhttps%252525253A%252525252F%252525252Fsupport.ookla.com%252525252Fhc%252525252Fen-us%252525252Fsignin%252525253Freturn_to%252525253Dhttps%25252525253A%25252525252F%25252525252Fsupport.ookla.com%25252525252Fhc%25252525252Fen-us%25252525252Farticles%25252525252F234577488-How-do-I-determine-the-version-of-my-NetGauge-client-%25252526locale%2525253D1%252526locale%25253D1%2526locale%253D1%26locale%3D1&locale=1	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/signin3d5f.html	(from https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fsignin%3Freturn_to%3Dhttps%253A%252F%252Fsupport.ookla.com%252Fhc%252Fen-us%252Fsignin%253Freturn_to%253Dhttps%25253A%25252F%25252Fsupport.ookla.com%25252Fhc%25252Fen-us%25252Fsignin%25253Freturn_to%25253Dhttps%2525253A%2525252F%2525252Fsupport.ookla.com%2525252Fhc%2525252Fen-us%2525252Fsignin%2525253Freturn_to%2525253Dhttps%252525253A%252525252F%252525252Fsupport.ookla.com%252525252Fhc%252525252Fen-us%252525252Farticles%252525252F234577488-How-do-I-determine-the-version-of-my-NetGauge-client-%252526locale%25253D1%2526locale%253D1%26locale%3D1&locale=1)
00:02:37	9326/9326	---MCZ	200	added ('OK')	text/html	etag:W/%229a055298c01687db1829b4cb0a817b8c%22	https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fsignin%3Freturn_to%3Dhttps%253A%252F%252Fsupport.ookla.com%252Fhc%252Fen-us%252Fsignin%253Freturn_to%253Dhttps%25253A%25252F%25252Fsupport.ookla.com%25252Fhc%25252Fen-us%25252Fsignin%25253Freturn_to%25253Dhttps%2525253A%2525252F%2525252Fsupport.ookla.com%2525252Fhc%2525252Fen-us%2525252Fsignin%2525253Freturn_to%2525253Dhttps%252525253A%252525252F%252525252Fsupport.ookla.com%252525252Fhc%252525252Fen-us%252525252Fsignin%252525253Freturn_to%252525253Dhttps%25252525253A%25252525252F%25252525252Fsupport.ookla.com%25252525252Fhc%25252525252Fen-us%25252525252Farticles%25252525252F234577468-NetGauge-Server-Client-Requirements%2525252526locale%252525253D1%25252526locale%2525253D1%252526locale%25253D1%2526locale%253D1%26locale%3D1&locale=1	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/signin17d3.html	(from https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fsignin%3Freturn_to%3Dhttps%253A%252F%252Fsupport.ookla.com%252Fhc%252Fen-us%252Fsignin%253Freturn_to%253Dhttps%25253A%25252F%25252Fsupport.ookla.com%25252Fhc%25252Fen-us%25252Fsignin%25253Freturn_to%25253Dhttps%2525253A%2525252F%2525252Fsupport.ookla.com%2525252Fhc%2525252Fen-us%2525252Fsignin%2525253Freturn_to%2525253Dhttps%252525253A%252525252F%252525252Fsupport.ookla.com%252525252Fhc%252525252Fen-us%252525252Farticles%252525252F234577468-NetGauge-Server-Client-Requirements%25252526locale%2525253D1%252526locale%25253D1%2526locale%253D1%26locale%3D1&locale=1)
00:02:39	9268/9268	---MCZ	200	added ('OK')	text/html	etag:W/%22314a8e385e52c4459f962d0183f10425%22	https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fsignin%3Freturn_to%3Dhttps%253A%252F%252Fsupport.ookla.com%252Fhc%252Fen-us%252Fsignin%253Freturn_to%253Dhttps%25253A%25252F%25252Fsupport.ookla.com%25252Fhc%25252Fen-us%25252Fsignin%25253Freturn_to%25253Dhttps%2525253A%2525252F%2525252Fsupport.ookla.com%2525252Fhc%2525252Fen-us%2525252Fsignin%2525253Freturn_to%2525253Dhttps%252525253A%252525252F%252525252Fsupport.ookla.com%252525252Fhc%252525252Fen-us%252525252Fsignin%252525253Freturn_to%252525253Dhttps%25252525253A%25252525252F%25252525252Fsupport.ookla.com%25252525252Fhc%25252525252Fen-us%25252525252Farticles%25252525252F234577468-NetGauge-Server-Client-Requirements%25252526locale%2525253D1%252526locale%25253D1%2526locale%253D1%26locale%3D1&locale=1	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/signinbc20.html	(from https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fsignin%3Freturn_to%3Dhttps%253A%252F%252Fsupport.ookla.com%252Fhc%252Fen-us%252Fsignin%253Freturn_to%253Dhttps%25253A%25252F%25252Fsupport.ookla.com%25252Fhc%25252Fen-us%25252Fsignin%25253Freturn_to%25253Dhttps%2525253A%2525252F%2525252Fsupport.ookla.com%2525252Fhc%2525252Fen-us%2525252Fsignin%2525253Freturn_to%2525253Dhttps%252525253A%252525252F%252525252Fsupport.ookla.com%252525252Fhc%252525252Fen-us%252525252Farticles%252525252F234577468-NetGauge-Server-Client-Requirements%252526locale%25253D1%2526locale%253D1%26locale%3D1&locale=1)
00:02:40	9280/9280	---MCZ	200	added ('OK')	text/html	etag:W/%22671d5f3dee35a2dd7282bfa94f5da5c4%22	https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fsignin%3Freturn_to%3Dhttps%253A%252F%252Fsupport.ookla.com%252Fhc%252Fen-us%252Fsignin%253Freturn_to%253Dhttps%25253A%25252F%25252Fsupport.ookla.com%25252Fhc%25252Fen-us%25252Fsignin%25253Freturn_to%25253Dhttps%2525253A%2525252F%2525252Fsupport.ookla.com%2525252Fhc%2525252Fen-us%2525252Fsignin%2525253Freturn_to%2525253Dhttps%252525253A%252525252F%252525252Fsupport.ookla.com%252525252Fhc%252525252Fen-us%252525252Fsignin%252525253Freturn_to%252525253Dhttps%25252525253A%25252525252F%25252525252Fsupport.ookla.com%25252525252Fhc%25252525252Fen-us%25252525252Fsections%25252525252F207030348-Installation%2525252526locale%252525253D1%25252526locale%2525253D1%252526locale%25253D1%2526locale%253D1%26locale%3D1&locale=1	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/signin10fd.html	(from https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fsignin%3Freturn_to%3Dhttps%253A%252F%252Fsupport.ookla.com%252Fhc%252Fen-us%252Fsignin%253Freturn_to%253Dhttps%25253A%25252F%25252Fsupport.ookla.com%25252Fhc%25252Fen-us%25252Fsignin%25253Freturn_to%25253Dhttps%2525253A%2525252F%2525252Fsupport.ookla.com%2525252Fhc%2525252Fen-us%2525252Fsignin%2525253Freturn_to%2525253Dhttps%252525253A%252525252F%252525252Fsupport.ookla.com%252525252Fhc%252525252Fen-us%252525252Fsections%252525252F207030348-Installation%25252526locale%2525253D1%252526locale%25253D1%2526locale%253D1%26locale%3D1&locale=1)
00:02:41	9316/9316	---MCZ	200	added ('OK')	text/html	etag:W/%228aac7478ee209f5d8408b4db78a45c8f%22	https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fsignin%3Freturn_to%3Dhttps%253A%252F%252Fsupport.ookla.com%252Fhc%252Fen-us%252Fsignin%253Freturn_to%253Dhttps%25253A%25252F%25252Fsupport.ookla.com%25252Fhc%25252Fen-us%25252Fsignin%25253Freturn_to%25253Dhttps%2525253A%2525252F%2525252Fsupport.ookla.com%2525252Fhc%2525252Fen-us%2525252Fsignin%2525253Freturn_to%2525253Dhttps%252525253A%252525252F%252525252Fsupport.ookla.com%252525252Fhc%252525252Fen-us%252525252Fsignin%252525253Freturn_to%252525253Dhttps%25252525253A%25252525252F%25252525252Fsupport.ookla.com%25252525252Fhc%25252525252Fen-us%25252525252Farticles%25252525252F234577668-NetGauge-Installation-Overview%2525252526locale%252525253D1%25252526locale%2525253D1%252526locale%25253D1%2526locale%253D1%26locale%3D1&locale=1	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/signin4065.html	(from https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fsignin%3Freturn_to%3Dhttps%253A%252F%252Fsupport.ookla.com%252Fhc%252Fen-us%252Fsignin%253Freturn_to%253Dhttps%25253A%25252F%25252Fsupport.ookla.com%25252Fhc%25252Fen-us%25252Fsignin%25253Freturn_to%25253Dhttps%2525253A%2525252F%2525252Fsupport.ookla.com%2525252Fhc%2525252Fen-us%2525252Fsignin%2525253Freturn_to%2525253Dhttps%252525253A%252525252F%252525252Fsupport.ookla.com%252525252Fhc%252525252Fen-us%252525252Farticles%252525252F234577668-NetGauge-Installation-Overview%25252526locale%2525253D1%252526locale%25253D1%2526locale%253D1%26locale%3D1&locale=1)
00:02:42	9258/9258	---MCZ	200	added ('OK')	text/html	etag:W/%221f9db6d9853e4961cb587b6bb91fb037%22	https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fsignin%3Freturn_to%3Dhttps%253A%252F%252Fsupport.ookla.com%252Fhc%252Fen-us%252Fsignin%253Freturn_to%253Dhttps%25253A%25252F%25252Fsupport.ookla.com%25252Fhc%25252Fen-us%25252Fsignin%25253Freturn_to%25253Dhttps%2525253A%2525252F%2525252Fsupport.ookla.com%2525252Fhc%2525252Fen-us%2525252Fsignin%2525253Freturn_to%2525253Dhttps%252525253A%252525252F%252525252Fsupport.ookla.com%252525252Fhc%252525252Fen-us%252525252Fsignin%252525253Freturn_to%252525253Dhttps%25252525253A%25252525252F%25252525252Fsupport.ookla.com%25252525252Fhc%25252525252Fen-us%25252525252Farticles%25252525252F234577668-NetGauge-Installation-Overview%25252526locale%2525253D1%252526locale%25253D1%2526locale%253D1%26locale%3D1&locale=1	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/signinab6a.html	(from https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fsignin%3Freturn_to%3Dhttps%253A%252F%252Fsupport.ookla.com%252Fhc%252Fen-us%252Fsignin%253Freturn_to%253Dhttps%25253A%25252F%25252Fsupport.ookla.com%25252Fhc%25252Fen-us%25252Fsignin%25253Freturn_to%25253Dhttps%2525253A%2525252F%2525252Fsupport.ookla.com%2525252Fhc%2525252Fen-us%2525252Fsignin%2525253Freturn_to%2525253Dhttps%252525253A%252525252F%252525252Fsupport.ookla.com%252525252Fhc%252525252Fen-us%252525252Farticles%252525252F234577668-NetGauge-Installation-Overview%252526locale%25253D1%2526locale%253D1%26locale%3D1&locale=1)
00:02:46	9330/9330	---MCZ	200	added ('OK')	text/html	etag:W/%221c9e819ac84c5105639b3d5a23c50d14%22	https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fsignin%3Freturn_to%3Dhttps%253A%252F%252Fsupport.ookla.com%252Fhc%252Fen-us%252Fsignin%253Freturn_to%253Dhttps%25253A%25252F%25252Fsupport.ookla.com%25252Fhc%25252Fen-us%25252Fsignin%25253Freturn_to%25253Dhttps%2525253A%2525252F%2525252Fsupport.ookla.com%2525252Fhc%2525252Fen-us%2525252Fsignin%2525253Freturn_to%2525253Dhttps%252525253A%252525252F%252525252Fsupport.ookla.com%252525252Fhc%252525252Fen-us%252525252Fsignin%252525253Freturn_to%252525253Dhttps%25252525253A%25252525252F%25252525252Fsupport.ookla.com%25252525252Fhc%25252525252Fen-us%25252525252Farticles%25252525252F234577648-NetGauge-Linux-Startup-Script-Options%2525252526locale%252525253D1%25252526locale%2525253D1%252526locale%25253D1%2526locale%253D1%26locale%3D1&locale=1	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/signinc605.html	(from https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fsignin%3Freturn_to%3Dhttps%253A%252F%252Fsupport.ookla.com%252Fhc%252Fen-us%252Fsignin%253Freturn_to%253Dhttps%25253A%25252F%25252Fsupport.ookla.com%25252Fhc%25252Fen-us%25252Fsignin%25253Freturn_to%25253Dhttps%2525253A%2525252F%2525252Fsupport.ookla.com%2525252Fhc%2525252Fen-us%2525252Fsignin%2525253Freturn_to%2525253Dhttps%252525253A%252525252F%252525252Fsupport.ookla.com%252525252Fhc%252525252Fen-us%252525252Farticles%252525252F234577648-NetGauge-Linux-Startup-Script-Options%25252526locale%2525253D1%252526locale%25253D1%2526locale%253D1%26locale%3D1&locale=1)
00:02:47	9272/9272	---MCZ	200	added ('OK')	text/html	etag:W/%227ebd6ec51ee35ac103fac2109a4c722f%22	https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fsignin%3Freturn_to%3Dhttps%253A%252F%252Fsupport.ookla.com%252Fhc%252Fen-us%252Fsignin%253Freturn_to%253Dhttps%25253A%25252F%25252Fsupport.ookla.com%25252Fhc%25252Fen-us%25252Fsignin%25253Freturn_to%25253Dhttps%2525253A%2525252F%2525252Fsupport.ookla.com%2525252Fhc%2525252Fen-us%2525252Fsignin%2525253Freturn_to%2525253Dhttps%252525253A%252525252F%252525252Fsupport.ookla.com%252525252Fhc%252525252Fen-us%252525252Fsignin%252525253Freturn_to%252525253Dhttps%25252525253A%25252525252F%25252525252Fsupport.ookla.com%25252525252Fhc%25252525252Fen-us%25252525252Farticles%25252525252F234577648-NetGauge-Linux-Startup-Script-Options%25252526locale%2525253D1%252526locale%25253D1%2526locale%253D1%26locale%3D1&locale=1	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/signina255-2.html	(from https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fsignin%3Freturn_to%3Dhttps%253A%252F%252Fsupport.ookla.com%252Fhc%252Fen-us%252Fsignin%253Freturn_to%253Dhttps%25253A%25252F%25252Fsupport.ookla.com%25252Fhc%25252Fen-us%25252Fsignin%25253Freturn_to%25253Dhttps%2525253A%2525252F%2525252Fsupport.ookla.com%2525252Fhc%2525252Fen-us%2525252Fsignin%2525253Freturn_to%2525253Dhttps%252525253A%252525252F%252525252Fsupport.ookla.com%252525252Fhc%252525252Fen-us%252525252Farticles%252525252F234577648-NetGauge-Linux-Startup-Script-Options%252526locale%25253D1%2526locale%253D1%26locale%3D1&locale=1)
00:02:50	9370/9370	---MCZ	200	added ('OK')	text/html	etag:W/%22492446140f352c3046db1ce6af263e51%22	https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fsignin%3Freturn_to%3Dhttps%253A%252F%252Fsupport.ookla.com%252Fhc%252Fen-us%252Fsignin%253Freturn_to%253Dhttps%25253A%25252F%25252Fsupport.ookla.com%25252Fhc%25252Fen-us%25252Fsignin%25253Freturn_to%25253Dhttps%2525253A%2525252F%2525252Fsupport.ookla.com%2525252Fhc%2525252Fen-us%2525252Fsignin%2525253Freturn_to%2525253Dhttps%252525253A%252525252F%252525252Fsupport.ookla.com%252525252Fhc%252525252Fen-us%252525252Fsignin%252525253Freturn_to%252525253Dhttps%25252525253A%25252525252F%25252525252Fsupport.ookla.com%25252525252Fhc%25252525252Fen-us%25252525252Farticles%25252525252F234577628-NetGauge-Server-Daemon-Manual-Installation-Windows-Linux-%2525252526locale%252525253D1%25252526locale%2525253D1%252526locale%25253D1%2526locale%253D1%26locale%3D1&locale=1	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/signin9ae3.html	(from https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fsignin%3Freturn_to%3Dhttps%253A%252F%252Fsupport.ookla.com%252Fhc%252Fen-us%252Fsignin%253Freturn_to%253Dhttps%25253A%25252F%25252Fsupport.ookla.com%25252Fhc%25252Fen-us%25252Fsignin%25253Freturn_to%25253Dhttps%2525253A%2525252F%2525252Fsupport.ookla.com%2525252Fhc%2525252Fen-us%2525252Fsignin%2525253Freturn_to%2525253Dhttps%252525253A%252525252F%252525252Fsupport.ookla.com%252525252Fhc%252525252Fen-us%252525252Farticles%252525252F234577628-NetGauge-Server-Daemon-Manual-Installation-Windows-Linux-%25252526locale%2525253D1%252526locale%25253D1%2526locale%253D1%26locale%3D1&locale=1)
00:02:51	9312/9312	---MCZ	200	added ('OK')	text/html	etag:W/%224b5f8e69eb1e7eac54d63290a3c9fb13%22	https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fsignin%3Freturn_to%3Dhttps%253A%252F%252Fsupport.ookla.com%252Fhc%252Fen-us%252Fsignin%253Freturn_to%253Dhttps%25253A%25252F%25252Fsupport.ookla.com%25252Fhc%25252Fen-us%25252Fsignin%25253Freturn_to%25253Dhttps%2525253A%2525252F%2525252Fsupport.ookla.com%2525252Fhc%2525252Fen-us%2525252Fsignin%2525253Freturn_to%2525253Dhttps%252525253A%252525252F%252525252Fsupport.ookla.com%252525252Fhc%252525252Fen-us%252525252Fsignin%252525253Freturn_to%252525253Dhttps%25252525253A%25252525252F%25252525252Fsupport.ookla.com%25252525252Fhc%25252525252Fen-us%25252525252Farticles%25252525252F234577628-NetGauge-Server-Daemon-Manual-Installation-Windows-Linux-%25252526locale%2525253D1%252526locale%25253D1%2526locale%253D1%26locale%3D1&locale=1	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/signin3632.html	(from https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fsignin%3Freturn_to%3Dhttps%253A%252F%252Fsupport.ookla.com%252Fhc%252Fen-us%252Fsignin%253Freturn_to%253Dhttps%25253A%25252F%25252Fsupport.ookla.com%25252Fhc%25252Fen-us%25252Fsignin%25253Freturn_to%25253Dhttps%2525253A%2525252F%2525252Fsupport.ookla.com%2525252Fhc%2525252Fen-us%2525252Fsignin%2525253Freturn_to%2525253Dhttps%252525253A%252525252F%252525252Fsupport.ookla.com%252525252Fhc%252525252Fen-us%252525252Farticles%252525252F234577628-NetGauge-Server-Daemon-Manual-Installation-Windows-Linux-%252526locale%25253D1%2526locale%253D1%26locale%3D1&locale=1)
00:03:12	9310/9310	---MCZ	200	added ('OK')	text/html	etag:W/%225a42e7aae19e48dad863ebbe2944355f%22	https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fsignin%3Freturn_to%3Dhttps%253A%252F%252Fsupport.ookla.com%252Fhc%252Fen-us%252Fsignin%253Freturn_to%253Dhttps%25253A%25252F%25252Fsupport.ookla.com%25252Fhc%25252Fen-us%25252Fsignin%25253Freturn_to%25253Dhttps%2525253A%2525252F%2525252Fsupport.ookla.com%2525252Fhc%2525252Fen-us%2525252Fsignin%2525253Freturn_to%2525253Dhttps%252525253A%252525252F%252525252Fsupport.ookla.com%252525252Fhc%252525252Fen-us%252525252Fsignin%252525253Freturn_to%252525253Dhttps%25252525253A%25252525252F%25252525252Fsupport.ookla.com%25252525252Fhc%25252525252Fen-us%25252525252Farticles%25252525252F234577608-NetGauge-Windows-Daemon-Installation-Registered-Service-%25252526locale%2525253D1%252526locale%25253D1%2526locale%253D1%26locale%3D1&locale=1	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/signin2980.html	(from https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fsignin%3Freturn_to%3Dhttps%253A%252F%252Fsupport.ookla.com%252Fhc%252Fen-us%252Fsignin%253Freturn_to%253Dhttps%25253A%25252F%25252Fsupport.ookla.com%25252Fhc%25252Fen-us%25252Fsignin%25253Freturn_to%25253Dhttps%2525253A%2525252F%2525252Fsupport.ookla.com%2525252Fhc%2525252Fen-us%2525252Fsignin%2525253Freturn_to%2525253Dhttps%252525253A%252525252F%252525252Fsupport.ookla.com%252525252Fhc%252525252Fen-us%252525252Farticles%252525252F234577608-NetGauge-Windows-Daemon-Installation-Registered-Service-%252526locale%25253D1%2526locale%253D1%26locale%3D1&locale=1)
00:03:13	9340/9340	---MCZ	200	added ('OK')	text/html	etag:W/%22679dad3f6afeda3d63c27eb2f628aeba%22	https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fsignin%3Freturn_to%3Dhttps%253A%252F%252Fsupport.ookla.com%252Fhc%252Fen-us%252Fsignin%253Freturn_to%253Dhttps%25253A%25252F%25252Fsupport.ookla.com%25252Fhc%25252Fen-us%25252Fsignin%25253Freturn_to%25253Dhttps%2525253A%2525252F%2525252Fsupport.ookla.com%2525252Fhc%2525252Fen-us%2525252Fsignin%2525253Freturn_to%2525253Dhttps%252525253A%252525252F%252525252Fsupport.ookla.com%252525252Fhc%252525252Fen-us%252525252Fsignin%252525253Freturn_to%252525253Dhttps%25252525253A%25252525252F%25252525252Fsupport.ookla.com%25252525252Fhc%25252525252Fen-us%25252525252Farticles%25252525252F234577568-NetGauge-Client-Installation-Configuration%2525252526locale%252525253D1%25252526locale%2525253D1%252526locale%25253D1%2526locale%253D1%26locale%3D1&locale=1	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/signine7a3.html	(from https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fsignin%3Freturn_to%3Dhttps%253A%252F%252Fsupport.ookla.com%252Fhc%252Fen-us%252Fsignin%253Freturn_to%253Dhttps%25253A%25252F%25252Fsupport.ookla.com%25252Fhc%25252Fen-us%25252Fsignin%25253Freturn_to%25253Dhttps%2525253A%2525252F%2525252Fsupport.ookla.com%2525252Fhc%2525252Fen-us%2525252Fsignin%2525253Freturn_to%2525253Dhttps%252525253A%252525252F%252525252Fsupport.ookla.com%252525252Fhc%252525252Fen-us%252525252Farticles%252525252F234577568-NetGauge-Client-Installation-Configuration%25252526locale%2525253D1%252526locale%25253D1%2526locale%253D1%26locale%3D1&locale=1)
00:03:16	9282/9282	---MCZ	200	added ('OK')	text/html	etag:W/%222466497bf62116cff129f6642a40c46b%22	https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fsignin%3Freturn_to%3Dhttps%253A%252F%252Fsupport.ookla.com%252Fhc%252Fen-us%252Fsignin%253Freturn_to%253Dhttps%25253A%25252F%25252Fsupport.ookla.com%25252Fhc%25252Fen-us%25252Fsignin%25253Freturn_to%25253Dhttps%2525253A%2525252F%2525252Fsupport.ookla.com%2525252Fhc%2525252Fen-us%2525252Fsignin%2525253Freturn_to%2525253Dhttps%252525253A%252525252F%252525252Fsupport.ookla.com%252525252Fhc%252525252Fen-us%252525252Fsignin%252525253Freturn_to%252525253Dhttps%25252525253A%25252525252F%25252525252Fsupport.ookla.com%25252525252Fhc%25252525252Fen-us%25252525252Farticles%25252525252F234577568-NetGauge-Client-Installation-Configuration%25252526locale%2525253D1%252526locale%25253D1%2526locale%253D1%26locale%3D1&locale=1	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/signinf608.html	(from https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fsignin%3Freturn_to%3Dhttps%253A%252F%252Fsupport.ookla.com%252Fhc%252Fen-us%252Fsignin%253Freturn_to%253Dhttps%25253A%25252F%25252Fsupport.ookla.com%25252Fhc%25252Fen-us%25252Fsignin%25253Freturn_to%25253Dhttps%2525253A%2525252F%2525252Fsupport.ookla.com%2525252Fhc%2525252Fen-us%2525252Fsignin%2525253Freturn_to%2525253Dhttps%252525253A%252525252F%252525252Fsupport.ookla.com%252525252Fhc%252525252Fen-us%252525252Farticles%252525252F234577568-NetGauge-Client-Installation-Configuration%252526locale%25253D1%2526locale%253D1%26locale%3D1&locale=1)
